"movie_id","director_id"
"58851","4520"
"62845","4520"
"7871","4521"
"7871","4522"
"8149","4522"
"38494","4522"
"45944","4522"
"53353","4522"
"7877","4523"
"7880","4524"
"28332","4524"
"7881","4525"
"7884","4526"
"7886","4527"
"29791","4527"
"30602","4527"
"43915","4527"
"46112","4527"
"49826","4527"
"57081","4527"
"7887","4528"
"7894","4529"
"7896","4530"
"7897","4531"
"9020","4531"
"9495","4531"
"18868","4531"
"23324","4531"
"23325","4531"
"23591","4531"
"23804","4531"
"24996","4531"
"31937","4531"
"40547","4531"
"42866","4531"
"43823","4531"
"49602","4531"
"59186","4531"
"59187","4531"
"59188","4531"
"59203","4531"
"59204","4531"
"59205","4531"
"59213","4531"
"64363","4531"
"7898","4532"
"7899","4533"
"7900","4534"
"44720","4534"
"7904","4535"
"9832","4535"
"27372","4535"
"44494","4535"
"7905","4536"
"30596","4536"
"7907","4537"
"8911","4537"
"7908","4538"
"7910","4539"
"11937","4539"
"7912","4540"
"7915","4541"
"7917","4542"
"10877","4542"
"16921","4542"
"28164","4542"
"56577","4542"
"60810","4542"
"7918","4543"
"23993","4543"
"57315","4543"
"7919","4544"
"11317","4544"
"27749","4544"
"28003","4544"
"28380","4544"
"30712","4544"
"7922","4545"
"14326","4545"
"7925","4546"
"12369","4546"
"12490","4546"
"12527","4546"
"24234","4546"
"7927","4547"
"7928","4548"
"33860","4548"
"7929","4549"
"11386","4549"
"22879","4549"
"49888","4549"
"7931","4550"
"7937","4551"
"7939","4552"
"7941","4553"
"18304","4553"
"29632","4553"
"7943","4554"
"21188","4554"
"39529","4554"
"40387","4554"
"41078","4554"
"41988","4554"
"7944","4555"
"7946","4556"
"31602","4556"
"35824","4556"
"7948","4557"
"25623","4557"
"26191","4557"
"33424","4557"
"7949","4558"
"7950","4559"
"16675","4559"
"18511","4559"
"19397","4559"
"21658","4559"
"23599","4559"
"26520","4559"
"27348","4559"
"46054","4559"
"7952","4560"
"9746","4560"
"9935","4560"
"12572","4560"
"33768","4560"
"49373","4560"
"7953","4561"
"8436","4561"
"8739","4561"
"10572","4561"
"12986","4561"
"14315","4561"
"16787","4561"
"17191","4561"
"23674","4561"
"25019","4561"
"26481","4561"
"26669","4561"
"31747","4561"
"52147","4561"
"7954","4562"
"8663","4562"
"49570","4562"
"7954","4563"
"7955","4564"
"22413","4564"
"24762","4564"
"37746","4564"
"56858","4564"
"7956","4565"
"13273","4565"
"16188","4565"
"16211","4565"
"16214","4565"
"16222","4565"
"32730","4565"
"7957","4566"
"8761","4566"
"22393","4566"
"22933","4566"
"25321","4566"
"27559","4566"
"41599","4566"
"7958","4567"
"7958","4568"
"64192","4568"
"7959","4569"
"13264","4569"
"7960","4570"
"15052","4570"
"7962","4571"
"8820","4571"
"12682","4571"
"17806","4571"
"28368","4571"
"43057","4571"
"43441","4571"
"48677","4571"
"53877","4571"
"7963","4572"
"7964","4573"
"7965","4574"
"7966","4575"
"7972","4576"
"9883","4576"
"13634","4576"
"16015","4576"
"16264","4576"
"7973","4577"
"63840","4577"
"7975","4578"
"55725","4578"
"55727","4578"
"7976","4579"
"15248","4579"
"7977","4580"
"15207","4580"
"17892","4580"
"18562","4580"
"28027","4580"
"33462","4580"
"38083","4580"
"40562","4580"
"46029","4580"
"51121","4580"
"59889","4580"
"7979","4581"
"7981","4582"
"26329","4582"
"7982","4583"
"22146","4583"
"22147","4583"
"7984","4584"
"12087","4584"
"12407","4584"
"26986","4584"
"55675","4584"
"7985","4585"
"14349","4585"
"26451","4585"
"38072","4585"
"38186","4585"
"56394","4585"
"7986","4586"
"30687","4586"
"41324","4586"
"7987","4587"
"7987","4588"
"7988","4589"
"7989","4590"
"13494","4590"
"26211","4590"
"7990","4591"
"7992","4592"
"8738","4592"
"17000","4592"
"32677","4592"
"43223","4592"
"50659","4592"
"7993","4593"
"7994","4594"
"46321","4594"
"7995","4595"
"42939","4595"
"7995","4596"
"42939","4596"
"7996","4597"
"25877","4597"
"28674","4597"
"34125","4597"
"44668","4597"
"7997","4598"
"7999","4599"
"46250","4599"
"53998","4599"
"8000","4600"
"8000","4601"
"14029","4601"
"18739","4601"
"18740","4601"
"8000","4602"
"8000","4603"
"8000","4604"
"8000","4605"
"8000","4606"
"8000","4607"
"8003","4608"
"11262","4608"
"19506","4608"
"21230","4608"
"26437","4608"
"34913","4608"
"45602","4608"
"8006","4609"
"8007","4610"
"8008","4611"
"10452","4611"
"10643","4611"
"28675","4611"
"8010","4612"
"21179","4612"
"33574","4612"
"49613","4612"
"58996","4612"
"59904","4612"
"8011","4613"
"8015","4614"
"47221","4614"
"8016","4615"
"24851","4615"
"29232","4615"
"8017","4616"
"11342","4616"
"16226","4616"
"8018","4617"
"9013","4617"
"9594","4617"
"8019","4618"
"8545","4618"
"8020","4619"
"22953","4619"
"30082","4619"
"60122","4619"
"8021","4620"
"11172","4620"
"46797","4620"
"58534","4620"
"8022","4621"
"23267","4621"
"24243","4621"
"30217","4621"
"39224","4621"
"8023","4622"
"21891","4622"
"8027","4623"
"8029","4624"
"8030","4625"
"40440","4625"
"8032","4626"
"24747","4626"
"35953","4626"
"58953","4626"
"64427","4626"
"8033","4627"
"21640","4627"
"8034","4628"
"12956","4628"
"16276","4628"
"17331","4628"
"18596","4628"
"21170","4628"
"24340","4628"
"24404","4628"
"24561","4628"
"25904","4628"
"8036","4629"
"12546","4629"
"23235","4629"
"28707","4629"
"8039","4630"
"12287","4630"
"15065","4630"
"8045","4631"
"23638","4631"
"24775","4631"
"24776","4631"
"8048","4632"
"34929","4632"
"8049","4633"
"8531","4633"
"17074","4633"
"29524","4633"
"58497","4633"
"8051","4634"
"27023","4634"
"8052","4635"
"46246","4635"
"8054","4636"
"11374","4636"
"11438","4636"
"24802","4636"
"38669","4636"
"57720","4636"
"8055","4637"
"9229","4637"
"38310","4637"
"8056","4638"
"21768","4638"
"8057","4639"
"8058","4640"
"16690","4640"
"20116","4640"
"22768","4640"
"24084","4640"
"31789","4640"
"8059","4641"
"37484","4641"
"8060","4642"
"11110","4642"
"32073","4642"
"52602","4642"
"8065","4643"
"32305","4643"
"8066","4644"
"8067","4645"
"8068","4646"
"11350","4646"
"8069","4647"
"8071","4648"
"8072","4649"
"24635","4649"
"28134","4649"
"28279","4649"
"30561","4649"
"8074","4650"
"30013","4650"
"8075","4651"
"13143","4651"
"15596","4651"
"16256","4651"
"19900","4651"
"8078","4652"
"8078","4653"
"8079","4654"
"12771","4654"
"35787","4654"
"8079","4655"
"8080","4656"
"27037","4656"
"40500","4656"
"8085","4657"
"8086","4658"
"17020","4658"
"8087","4659"
"8089","4660"
"8090","4661"
"15253","4661"
"38830","4661"
"54511","4661"
"8092","4662"
"8095","4663"
"8098","4664"
"8100","4665"
"36705","4665"
"50566","4665"
"8102","4666"
"47965","4666"
"8103","4667"
"8323","4667"
"39818","4667"
"8105","4668"
"10459","4668"
"12347","4668"
"12362","4668"
"12467","4668"
"12580","4668"
"16604","4668"
"19110","4668"
"27783","4668"
"33545","4668"
"38381","4668"
"45327","4668"
"8106","4669"
"20659","4669"
"58327","4669"
"8109","4670"
"17404","4670"
"8111","4671"
"8112","4672"
"11417","4672"
"14403","4672"
"17464","4672"
"23422","4672"
"25531","4672"
"27175","4672"
"29274","4672"
"32522","4672"
"34688","4672"
"37606","4672"
"37998","4672"
"43600","4672"
"55400","4672"
"8118","4673"
"8119","4674"
"27942","4674"
"60330","4674"
"8119","4675"
"27942","4675"
"8122","4676"
"8122","4677"
"8123","4678"
"9267","4678"
"8126","4679"
"12399","4679"
"13043","4679"
"13044","4679"
"13120","4679"
"13155","4679"
"27586","4679"
"41927","4679"
"42674","4679"
"42675","4679"
"46877","4679"
"46878","4679"
"47671","4679"
"47791","4679"
"47792","4679"
"8127","4680"
"9314","4680"
"17344","4680"
"22416","4680"
"23310","4680"
"23953","4680"
"29090","4680"
"35575","4680"
"8131","4681"
"9123","4681"
"16592","4681"
"16593","4681"
"36149","4681"
"43254","4681"
"53484","4681"
"8132","4682"
"8133","4683"
"12393","4683"
"30371","4683"
"52037","4683"
"8135","4684"
"11726","4684"
"12656","4684"
"18407","4684"
"18822","4684"
"20005","4684"
"21670","4684"
"35365","4684"
"35494","4684"
"8136","4685"
"14313","4685"
"17421","4685"
"30411","4685"
"31042","4685"
"8137","4686"
"8142","4687"
"8143","4688"
"15728","4688"
"8143","4689"
"8143","4690"
"8144","4691"
"8145","4692"
"8146","4692"
"8145","4693"
"8146","4693"
"8152","4694"
"41997","4694"
"8152","4695"
"8155","4696"
"8156","4697"
"8157","4697"
"19782","4697"
"20731","4697"
"42644","4697"
"56569","4697"
"8158","4698"
"8161","4699"
"19428","4699"
"8162","4700"
"8163","4701"
"8164","4702"
"19609","4702"
"31585","4702"
"8165","4703"
"8167","4704"
"19663","4704"
"40780","4704"
"8169","4705"
"8171","4706"
"8173","4707"
"8355","4707"
"11152","4707"
"11153","4707"
"13272","4707"
"20606","4707"
"8175","4708"
"8745","4708"
"11518","4708"
"12083","4708"
"14600","4708"
"14835","4708"
"15715","4708"
"8178","4709"
"16726","4709"
"8179","4710"
"16685","4710"
"31389","4710"
"37981","4710"
"8181","4711"
"8182","4712"
"14483","4712"
"18450","4712"
"31713","4712"
"8187","4713"
"13776","4713"
"13777","4713"
"16185","4713"
"16190","4713"
"16191","4713"
"16192","4713"
"16193","4713"
"8187","4714"
"8188","4715"
"12236","4715"
"44285","4715"
"61076","4715"
"8190","4716"
"16537","4716"
"29886","4716"
"8191","4717"
"25494","4717"
"30612","4717"
"34855","4717"
"45053","4717"
"46952","4717"
"8192","4718"
"46436","4718"
"52941","4718"
"8193","4719"
"10310","4719"
"14184","4719"
"48251","4719"
"8194","4720"
"12373","4720"
"23406","4720"
"8198","4721"
"15534","4721"
"8201","4722"
"8203","4723"
"8203","4724"
"12015","4724"
"16320","4724"
"20230","4724"
"8203","4725"
"12015","4725"
"8203","4726"
"8203","4727"
"12459","4727"
"26332","4727"
"8204","4728"
"23426","4728"
"8207","4729"
"8209","4730"
"9419","4730"
"10239","4730"
"11880","4730"
"15335","4730"
"16639","4730"
"26583","4730"
"35836","4730"
"64361","4730"
"8210","4731"
"21899","4731"
"8211","4732"
"8592","4732"
"17507","4732"
"18311","4732"
"20104","4732"
"23646","4732"
"30887","4732"
"31967","4732"
"32592","4732"
"35291","4732"
"36668","4732"
"46858","4732"
"55130","4732"
"8214","4733"
"41429","4733"
"8216","4734"
"16509","4734"
"8217","4735"
"41974","4735"
"46717","4735"
"50273","4735"
"8218","4736"
"8219","4737"
"8222","4738"
"18507","4738"
"26537","4738"
"29536","4738"
"8222","4739"
"18507","4739"
"26537","4739"
"29536","4739"
"8223","4740"
"13525","4740"
"26743","4740"
"8226","4741"
"8227","4742"
"8228","4743"
"13006","4743"
"30625","4743"
"39044","4743"
"44980","4743"
"61005","4743"
"8230","4744"
"8231","4745"
"8232","4746"
"8239","4747"
"8242","4748"
"10186","4748"
"10325","4748"
"16846","4748"
"18285","4748"
"19307","4748"
"37280","4748"
"40362","4748"
"40522","4748"
"41111","4748"
"41869","4748"
"41870","4748"
"46427","4748"
"46450","4748"
"46451","4748"
"49128","4748"
"49130","4748"
"52864","4748"
"53699","4748"
"56273","4748"
"61763","4748"
"8243","4749"
"8244","4750"
"8249","4750"
"16117","4750"
"26174","4750"
"34249","4750"
"34251","4750"
"34285","4750"
"61231","4750"
"8245","4751"
"16118","4751"
"16120","4751"
"16121","4751"
"26180","4751"
"27507","4751"
"28170","4751"
"29973","4751"
"34277","4751"
"34286","4751"
"34288","4751"
"8245","4752"
"8253","4752"
"8264","4752"
"8268","4752"
"8269","4752"
"16119","4752"
"16122","4752"
"16126","4752"
"16127","4752"
"16128","4752"
"16328","4752"
"26060","4752"
"26061","4752"
"26081","4752"
"26173","4752"
"26175","4752"
"26176","4752"
"26177","4752"
"29842","4752"
"29845","4752"
"29847","4752"
"34124","4752"
"34250","4752"
"34252","4752"
"34260","4752"
"34263","4752"
"34264","4752"
"34287","4752"
"8248","4753"
"30396","4753"
"8252","4754"
"12202","4754"
"27121","4754"
"37287","4754"
"8255","4755"
"40177","4755"
"43206","4755"
"8255","4756"
"54242","4756"
"8255","4757"
"8256","4758"
"15400","4758"
"20522","4758"
"45392","4758"
"8258","4759"
"18477","4759"
"18633","4759"
"8258","4760"
"8260","4761"
"8261","4762"
"31763","4762"
"42422","4762"
"45459","4762"
"54579","4762"
"55207","4762"
"8262","4763"
"12164","4763"
"13199","4763"
"13523","4763"
"14394","4763"
"50441","4763"
"53823","4763"
"8263","4764"
"10933","4764"
"16122","4764"
"16330","4764"
"8274","4765"
"44018","4765"
"8277","4766"
"25417","4766"
"8277","4767"
"11649","4767"
"15887","4767"
"8278","4768"
"8325","4768"
"9610","4768"
"8279","4769"
"8282","4770"
"8283","4771"
"33021","4771"
"54292","4771"
"54585","4771"
"8287","4772"
"8288","4773"
"8288","4774"
"11730","4774"
"30300","4774"
"30721","4774"
"39116","4774"
"8289","4775"
"41641","4775"
"8290","4776"
"9252","4776"
"12847","4776"
"14624","4776"
"14806","4776"
"32338","4776"
"34701","4776"
"8291","4777"
"31180","4777"
"44109","4777"
"8294","4778"
"36387","4778"
"45203","4778"
"8295","4779"
"25395","4779"
"8296","4780"
"12193","4780"
"12931","4780"
"31216","4780"
"8297","4781"
"19236","4781"
"8299","4782"
"8300","4783"
"8301","4784"
"8302","4785"
"8303","4786"
"23025","4786"
"32546","4786"
"55102","4786"
"8305","4787"
"8306","4788"
"8307","4789"
"8311","4790"
"21842","4790"
"32585","4790"
"57007","4790"
"8313","4791"
"8314","4792"
"9401","4792"
"22716","4792"
"8315","4793"
"25768","4793"
"8316","4794"
"9550","4794"
"19998","4794"
"25785","4794"
"41397","4794"
"8317","4795"
"35551","4795"
"40042","4795"
"8318","4796"
"8707","4796"
"42176","4796"
"48122","4796"
"8320","4797"
"9853","4797"
"15308","4797"
"17615","4797"
"28846","4797"
"30090","4797"
"8322","4798"
"24373","4798"
"8324","4799"
"8746","4799"
"8326","4800"
"37278","4800"
"8328","4801"
"12317","4801"
"12330","4801"
"8329","4802"
"8330","4802"
"34965","4802"
"50556","4802"
"8331","4803"
"14540","4803"
"27420","4803"
"27738","4803"
"8333","4804"
"8337","4805"
"10945","4805"
"18243","4805"
"8339","4806"
"12176","4806"
"18212","4806"
"19312","4806"
"21773","4806"
"21908","4806"
"24882","4806"
"24884","4806"
"26571","4806"
"26642","4806"
"27361","4806"
"30277","4806"
"33312","4806"
"37419","4806"
"45643","4806"
"52353","4806"
"57709","4806"
"8340","4807"
"8341","4808"
"8342","4809"
"10101","4809"
"18759","4809"
"8345","4810"
"8348","4811"
"8349","4812"
"8350","4813"
"8351","4814"
"9279","4814"
"38090","4814"
"8353","4815"
"8354","4816"
"12426","4816"
"39869","4816"
"8355","4817"
"8355","4818"
"8355","4819"
"49878","4819"
"8355","4820"
"8355","4821"
"53484","4821"
"8355","4822"
"8355","4823"
"38789","4823"
"8357","4824"
"8357","4825"
"22264","4825"
"37525","4825"
"8358","4826"
"8362","4827"
"8363","4828"
"8364","4829"
"19422","4829"
"19423","4829"
"24642","4829"
"34898","4829"
"8367","4830"
"32388","4830"
"33248","4830"
"39634","4830"
"42409","4830"
"8369","4831"
"20946","4831"
"8370","4832"
"8371","4833"
"10232","4833"
"49109","4833"
"55526","4833"
"8373","4834"
"8546","4834"
"10009","4834"
"10882","4834"
"11889","4834"
"11909","4834"
"14487","4834"
"14701","4834"
"23023","4834"
"28214","4834"
"35257","4834"
"8374","4835"
"8624","4835"
"8375","4836"
"8376","4837"
"8377","4837"
"8376","4838"
"8377","4838"
"8376","4839"
"8377","4839"
"8378","4840"
"59371","4840"
"8379","4841"
"8380","4842"
"8385","4843"
"11051","4843"
"22111","4843"
"26546","4843"
"37661","4843"
"44448","4843"
"58127","4843"
"8390","4844"
"8391","4845"
"11288","4845"
"11365","4845"
"23036","4845"
"23159","4845"
"29575","4845"
"8394","4846"
"8397","4847"
"10760","4847"
"13244","4847"
"16956","4847"
"17657","4847"
"18299","4847"
"22867","4847"
"24588","4847"
"34433","4847"
"35042","4847"
"55390","4847"
"8398","4848"
"12577","4848"
"34326","4848"
"8400","4849"
"16370","4849"
"16794","4849"
"28171","4849"
"51626","4849"
"8403","4850"
"8406","4851"
"8408","4851"
"8932","4851"
"26944","4851"
"8407","4852"
"23029","4852"
"61665","4852"
"8410","4853"
"8411","4854"
"8412","4855"
"9760","4855"
"18357","4855"
"31240","4855"
"32743","4855"
"8414","4856"
"17206","4856"
"62951","4856"
"8416","4857"
"21894","4857"
"27678","4857"
"32760","4857"
"45749","4857"
"45813","4857"
"55035","4857"
"8420","4858"
"16461","4858"
"17279","4858"
"23052","4858"
"25536","4858"
"8421","4859"
"14192","4859"
"14968","4859"
"20144","4859"
"8423","4860"
"46708","4860"
"8424","4861"
"18188","4861"
"21307","4861"
"8425","4862"
"18277","4862"
"21224","4862"
"29611","4862"
"8426","4863"
"10588","4863"
"17102","4863"
"8427","4864"
"12853","4864"
"16441","4864"
"20583","4864"
"20959","4864"
"21264","4864"
"22363","4864"
"27318","4864"
"38872","4864"
"51001","4864"
"8428","4865"
"63440","4865"
"64683","4865"
"64684","4865"
"8430","4866"
"26589","4866"
"8431","4867"
"11922","4867"
"13046","4867"
"14231","4867"
"17414","4867"
"19649","4867"
"25606","4867"
"33749","4867"
"33750","4867"
"8432","4868"
"13206","4868"
"22699","4868"
"37812","4868"
"46560","4868"
"49498","4868"
"63703","4868"
"8433","4869"
"17147","4869"
"8434","4870"
"41507","4870"
"8435","4871"
"8437","4872"
"8438","4873"
"8439","4874"
"30958","4874"
"45990","4874"
"48526","4874"
"48527","4874"
"8447","4875"
"8451","4876"
"8451","4877"
"11002","4877"
"22342","4877"
"34343","4877"
"34344","4877"
"8452","4878"
"14821","4878"
"15662","4878"
"20581","4878"
"21555","4878"
"23649","4878"
"30134","4878"
"47427","4878"
"8453","4879"
"8454","4879"
"8455","4879"
"8456","4879"
"11265","4879"
"11702","4879"
"30909","4879"
"8457","4880"
"8459","4881"
"9263","4881"
"34211","4881"
"63948","4881"
"8460","4882"
"8464","4883"
"9827","4883"
"36627","4883"
"42747","4883"
"8471","4884"
"16823","4884"
"26615","4884"
"26616","4884"
"28498","4884"
"37272","4884"
"39140","4884"
"62442","4884"
"8473","4885"
"8474","4886"
"8475","4887"
"8476","4888"
"8481","4889"
"8483","4890"
"61325","4890"
"8485","4891"
"38001","4891"
"42592","4891"
"61521","4891"
"8486","4892"
"42867","4892"
"8487","4893"
"40716","4893"
"8488","4894"
"8488","4895"
"14822","4895"
"55198","4895"
"8494","4896"
"8495","4897"
"8497","4898"
"14068","4898"
"21370","4898"
"26884","4898"
"28501","4898"
"34072","4898"
"35151","4898"
"45335","4898"
"56633","4898"
"60998","4898"
"8498","4899"
"8500","4900"
"15104","4900"
"26599","4900"
"45747","4900"
"60859","4900"
"8500","4901"
"8501","4902"
"8831","4902"
"9930","4902"
"11691","4902"
"12408","4902"
"17585","4902"
"28254","4902"
"38610","4902"
"50318","4902"
"8502","4903"
"8505","4904"
"8510","4905"
"10757","4905"
"8512","4906"
"16885","4906"
"19877","4906"
"32277","4906"
"32454","4906"
"52255","4906"
"8514","4907"
"33328","4907"
"8515","4908"
"8518","4909"
"14933","4909"
"22006","4909"
"8520","4910"
"8520","4911"
"8522","4912"
"8523","4913"
"10770","4913"
"22829","4913"
"31227","4913"
"37932","4913"
"47281","4913"
"8524","4914"
"8537","4914"
"10226","4914"
"15227","4914"
"18577","4914"
"24396","4914"
"25591","4914"
"29002","4914"
"29003","4914"
"36912","4914"
"41108","4914"
"50769","4914"
"58072","4914"
"8529","4915"
"8539","4916"
"13288","4916"
"14686","4916"
"15031","4916"
"17187","4916"
"22079","4916"
"30972","4916"
"43659","4916"
"51527","4916"
"58857","4916"
"8541","4917"
"29426","4917"
"39489","4917"
"58534","4917"
"8543","4918"
"12626","4918"
"16704","4918"
"8544","4919"
"18078","4919"
"8549","4920"
"11094","4920"
"8550","4921"
"8551","4922"
"32116","4922"
"46195","4922"
"8552","4923"
"30292","4923"
"8553","4924"
"8555","4925"
"12819","4925"
"14054","4925"
"40002","4925"
"8556","4926"
"9008","4926"
"9111","4926"
"9927","4926"
"11775","4926"
"11935","4926"
"13079","4926"
"13584","4926"
"14508","4926"
"15389","4926"
"15951","4926"
"16664","4926"
"17587","4926"
"18113","4926"
"19142","4926"
"22645","4926"
"23874","4926"
"24050","4926"
"24296","4926"
"25900","4926"
"26306","4926"
"26764","4926"
"27238","4926"
"27400","4926"
"29317","4926"
"30264","4926"
"31360","4926"
"32738","4926"
"8563","4927"
"8565","4928"
"16266","4928"
"43634","4928"
"8566","4929"
"20553","4929"
"33156","4929"
"8567","4930"
"8568","4931"
"8570","4932"
"8571","4933"
"11301","4933"
"13820","4933"
"13860","4933"
"19666","4933"
"23061","4933"
"34245","4933"
"43054","4933"
"8573","4934"
"8575","4935"
"11670","4935"
"8577","4936"
"11102","4936"
"13354","4936"
"17949","4936"
"42012","4936"
"8579","4937"
"8580","4938"
"43616","4938"
"8583","4939"
"19311","4939"
"8586","4940"
"16720","4940"
"8589","4941"
"62341","4941"
"8590","4942"
"11176","4942"
"18631","4942"
"19729","4942"
"26351","4942"
"27830","4942"
"28326","4942"
"30475","4942"
"31866","4942"
"31964","4942"
"35019","4942"
"35020","4942"
"35658","4942"
"59549","4942"
"8591","4943"
"12585","4943"
"16522","4943"
"8595","4944"
"8596","4945"
"8597","4946"
"38517","4946"
"8600","4947"
"54709","4947"
"8602","4948"
"8604","4949"
"8604","4950"
"8605","4951"
"12010","4951"
"8608","4952"
"41126","4952"
"8609","4953"
"14402","4953"
"54483","4953"
"8610","4954"
"8610","4955"
"8614","4956"
"8614","4957"
"8619","4958"
"8620","4959"
"19258","4959"
"19264","4959"
"19276","4959"
"20572","4959"
"21267","4959"
"48856","4959"
"8622","4960"
"15302","4960"
"32552","4960"
"38678","4960"
"47178","4960"
"49275","4960"
"49984","4960"
"8623","4961"
"16532","4961"
"24310","4961"
"60685","4961"
"8627","4962"
"8628","4963"
"9511","4963"
"8634","4964"
"23945","4964"
"61383","4964"
"8636","4965"
"8637","4966"
"8638","4967"
"17406","4967"
"8639","4968"
"13213","4968"
"31489","4968"
"40812","4968"
"41676","4968"
"53476","4968"
"62256","4968"
"8641","4969"
"19437","4969"
"20339","4969"
"8642","4970"
"11572","4970"
"21901","4970"
"24930","4970"
"27270","4970"
"31909","4970"
"33850","4970"
"37496","4970"
"8643","4971"
"8644","4972"
"8644","4973"
"8644","4974"
"8644","4975"
"11311","4975"
"60677","4975"
"8646","4976"
"8648","4977"
"8650","4978"
"8651","4979"
"17624","4979"
"21328","4979"
"25609","4979"
"40518","4979"
"50837","4979"
"8653","4980"
"8653","4981"
"8654","4982"
"43878","4982"
"8657","4983"
"8658","4984"
"8659","4985"
"32119","4985"
"8661","4986"
"8662","4987"
"36514","4987"
"57271","4987"
"8665","4988"
"8764","4988"
"10025","4988"
"13823","4988"
"20943","4988"
"21528","4988"
"23556","4988"
"27787","4988"
"59546","4988"
"8666","4989"
"8770","4989"
"9866","4989"
"22294","4989"
"25756","4989"
"57652","4989"
"8666","4990"
"8770","4990"
"9866","4990"
"22294","4990"
"25756","4990"
"57652","4990"
"8667","4991"
"58184","4991"
"8668","4992"
"8784","4992"
"57568","4992"
"61612","4992"
"8669","4993"
"8671","4994"
"12825","4994"
"14175","4994"
"14442","4994"
"21525","4994"
"24167","4994"
"27190","4994"
"27223","4994"
"30774","4994"
"41357","4994"
"41358","4994"
"41359","4994"
"58871","4994"
"8672","4995"
"34742","4995"
"8673","4996"
"8675","4997"
"8676","4998"
"21532","4998"
"8678","4999"
"9217","4999"
"23991","4999"
"8678","5000"
"8684","5001"
"16299","5001"
"8686","5002"
"8691","5003"
"8692","5004"
"8694","5005"
"12823","5005"
"17070","5005"
"17747","5005"
"21300","5005"
"30455","5005"
"8695","5006"
"14702","5006"
"16017","5006"
"16018","5006"
"16019","5006"
"17730","5006"
"22689","5006"
"22690","5006"
"22691","5006"
"22692","5006"
"33182","5006"
"36739","5006"
"36741","5006"
"36742","5006"
"40679","5006"
"45529","5006"
"46965","5006"
"50542","5006"
"50882","5006"
"50883","5006"
"55160","5006"
"55161","5006"
"58635","5006"
"64104","5006"
"8696","5007"
"10856","5007"
"13607","5007"
"19191","5007"
"19908","5007"
"26356","5007"
"30417","5007"
"35500","5007"
"36686","5007"
"38528","5007"
"38736","5007"
"41609","5007"
"44682","5007"
"8696","5008"
"10856","5008"
"19908","5008"
"26356","5008"
"30417","5008"
"35500","5008"
"36686","5008"
"38528","5008"
"38736","5008"
"40667","5008"
"41609","5008"
"8697","5009"
"8701","5010"
"8702","5010"
"15991","5010"
"25640","5010"
"8703","5011"
"23180","5011"
"27112","5011"
"32474","5011"
"36408","5011"
"41807","5011"
"8704","5012"
"8704","5013"
"8710","5014"
"17814","5014"
"8711","5015"
"12406","5015"
"8714","5016"
"26381","5016"
"28046","5016"
"31136","5016"
"8718","5017"
"35813","5017"
"8719","5018"
"35464","5018"
"8720","5019"
"8721","5019"
"8722","5020"
"8722","5021"
"34425","5021"
"43879","5021"
"8722","5022"
"11862","5022"
"23419","5022"
"35198","5022"
"49726","5022"
"8723","5023"
"9390","5023"
"9476","5023"
"11113","5023"
"11269","5023"
"14825","5023"
"14826","5023"
"15103","5023"
"15794","5023"
"15795","5023"
"15796","5023"
"23305","5023"
"25554","5023"
"37608","5023"
"58552","5023"
"8724","5024"
"40928","5024"
"8726","5025"
"8728","5026"
"8728","5027"
"22942","5027"
"47902","5027"
"8730","5028"
"10350","5028"
"18070","5028"
"18303","5028"
"24835","5028"
"31405","5028"
"31407","5028"
"35958","5028"
"39060","5028"
"41791","5028"
"45444","5028"
"8731","5029"
"11619","5029"
"21084","5029"
"24630","5029"
"27807","5029"
"29077","5029"
"8734","5030"
"18983","5030"
"8735","5031"
"11650","5031"
"14740","5031"
"49575","5031"
"8737","5032"
"12893","5032"
"38073","5032"
"52229","5032"
"8740","5033"
"19449","5033"
"8743","5034"
"8744","5034"
"12602","5034"
"30294","5034"
"8744","5035"
"8744","5036"
"8744","5037"
"8744","5038"
"31297","5038"
"8749","5039"
"40058","5039"
"8750","5040"
"8751","5041"
"10091","5041"
"8752","5042"
"8753","5043"
"24987","5043"
"8754","5044"
"40225","5044"
"45367","5044"
"8755","5045"
"18641","5045"
"20612","5045"
"22446","5045"
"27367","5045"
"30327","5045"
"30957","5045"
"35161","5045"
"36196","5045"
"36744","5045"
"39359","5045"
"40795","5045"
"41508","5045"
"54530","5045"
"54531","5045"
"57616","5045"
"61805","5045"
"8756","5046"
"18081","5046"
"20175","5046"
"25941","5046"
"33926","5046"
"48764","5046"
"58560","5046"
"8757","5047"
"8854","5047"
"54182","5047"
"8765","5048"
"12604","5048"
"13709","5048"
"27669","5048"
"29278","5048"
"37586","5048"
"37880","5048"
"43825","5048"
"44155","5048"
"47657","5048"
"50093","5048"
"50094","5048"
"57599","5048"
"8767","5049"
"23110","5049"
"8768","5050"
"9298","5050"
"9299","5050"
"17463","5050"
"8773","5051"
"8774","5052"
"31155","5052"
"8775","5053"
"15384","5053"
"16720","5053"
"8776","5054"
"8778","5055"
"16720","5055"
"19697","5055"
"33839","5055"
"44765","5055"
"8779","5056"
"8780","5057"
"36124","5057"
"8781","5058"
"17859","5058"
"19361","5058"
"30487","5058"
"8782","5059"
"8783","5060"
"8788","5061"
"8789","5062"
"18399","5062"
"8790","5063"
"8802","5063"
"26787","5063"
"49786","5063"
"49908","5063"
"51860","5063"
"8792","5064"
"8793","5065"
"23868","5065"
"8794","5066"
"8796","5067"
"15056","5067"
"8797","5068"
